genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
E,0.7226229226,0.3575546866,0.0622730559,0.022344352,0.1039273909,0.0830551894,207.339,0.0643535739
E,0.9135275237,0.4595870119,0.2923367704,0.9114607461,0.1044097042,0.1848833579,179.634,0.2762780684
E,0.529195056,0.5730299463,0.8442005253,0.8858265064,0.0829459217,0.3325132958,111.913,0.5857972009
E,0.9023796232,0.5546180387,0.41921549,0.0240525021,0.1080897854,0.2439476227,60.183,0.3825493354
E,0.9175495037,0.3866942137,0.7004366114,0.766892797,0.09715201,0.0714659848,91.196,0.1580395896
E,0.8423687374,0.6363465031,0.660452394,0.8184121844,0.127151613,0.1142513693,195.972,0.943566283
E,0.023074472,0.7165475259,0.5719105738,0.9312013863,0.1647898089,0.0551191368,143.958,0.6232779925
E,0.0687208895,0.5486904473,0.7934750704,0.8929428947,0.1142633495,0.1024459717,100.047,0.2594523271
E,0.0192077596,0.7590432984,0.8266314953,0.8728857882,0.068605738,0.0759583423,115.027,0.8295570961
E,0.9339614353,0.5066828597,0.3775093947,0.9547302434,0.0964510674,0.0464867535,120.045,0.0339654449
E,0.0129302501,0.4518867931,0.6316365682,0.873303263,0.0947430632,0.0632151479,129.815,0.5295734888
E,0.4455272439,0.6636991466,0.4234683864,0.8848985543,0.1112663386,0.0345080887,139.961,0.1060024418
E,0.0034935317,0.7015023973,0.7694869572,0.8493633747,0.4085340606,0.0777567932,105.009,0.0572742993
E,0.3450413113,0.3687339697,0.8857578439,0.6991330766,0.4246650904,0.0440959517,115.404,0.2945498637
E,0.2421608752,0.3672899198,0.7303312758,0.8722133151,0.3556761514,0.0307835631,187.472,0.8046971104
E,0.2803313186,0.371292511,0.9669283647,0.9406517863,0.3828400405,0.0394720749,107.125,0.9452721573
E,0.5156376274,0.4972496948,0.9280052286,0.9043022357,0.3797984069,0.0513206919,107.061,0.3549143692
E,0.336275634,0.4512599092,0.9654123267,0.9259047679,0.7993374052,0.0458642965,125.061,0.4479056907
E,0.5564098693,0.7551276109,0.4583656639,0.8468360863,0.113152516,0.1100798715,180.033,0.5893564246
E,0.4207457067,0.8130721943,0.7620835926,0.5645636503,0.1761113605,0.0972358408,130.039,0.605477383
E,0.8301482034,0.8454673936,0.6059666395,0.668418699,0.072408406,0.2793142494,111.947,0.6855124053
E,0.2978694583,0.8189353121,0.5824497061,0.7111345522,0.3013894771,0.2245920635,146.022,0.6493596152
E,0.6518211403,0.7534031229,0.737467749,0.8777776348,0.0605402853,0.0594649055,135.047,0.5498286788
E,0.0027906541,0.7515492072,0.5360496132,0.6782931126,0.0800411556,0.0490765908,131.968,0.8028051654
E,0.1898568425,0.7497655816,0.8103167746,0.3324787931,0.138612208,0.050624476,130.005,0.3614584948
E,0.0248717709,0.8075788306,0.8217992834,0.8960078027,0.1720482975,0.1393672319,134.1,0.5862392564
E,0.2573267747,0.763815394,0.8777029344,0.9037042335,0.1202682374,0.1033830387,93.329,0.7770397834
E,0.7941647007,0.7622874132,0.992430777,0.8974769879,0.0844681863,0.1551217274,149.07,0.9336185555
E,0.6082461923,0.8164489758,0.8670898681,0.9141378975,0.1162839324,0.0864963509,100.032,0.5658269107
E,0.0089044637,0.8369935441,0.9073953502,0.8202489842,0.1385456785,0.0628854916,122.612,0.88238091
E,0.012154552,0.7416702927,0.8385470367,0.8607498901,0.1067815227,0.1025097913,85.478,0.4000199293
E,0.141926976,0.579125902,0.8926199762,0.9416615737,0.0785159594,0.0344556641,145.999,0.7879781266
E,0.0647926584,0.6038821285,0.9092859971,0.8874566299,0.1083026334,0.4406457375,85.157,0.120841522
E,0.0169475846,0.5668006618,0.7273290997,0.7130182823,0.2874003757,0.0700796151,180.0,0.6693073663
E,0.2825933083,0.6798494413,0.8001163693,0.8746459574,0.1142711128,0.0846305892,150.005,0.6762479549
E,0.7936370785,0.775664215,0.624382189,0.7767967099,0.1184795926,0.5025559218,229.943,0.7679542939
E,0.4532339065,0.6273611579,0.9091678442,0.8817136867,0.3000540202,0.1407939135,115.075,0.5147292733
E,0.2904817109,0.5205701369,0.8529596695,0.8996960348,0.116845863,0.0709589395,87.507,0.0399773992
E,0.0093257492,0.5052801146,0.7790010353,0.9200489926,0.1068286564,0.0886832219,173.966,0.0308151165
E,0.2857336652,0.5073766089,0.9880181123,0.9434025269,0.2070127467,0.0583054534,189.987,0.6203842004
E,0.0103445646,0.5300459957,0.8058386024,0.931720255,0.3422435993,0.0459189216,90.012,0.0608152002
E,0.2485518629,0.2736484665,0.575134541,0.9470142109,0.292287813,0.0561063198,135.01,0.033704802
E,0.0986141555,0.8355757427,0.943516416,0.8715639086,0.1128447716,0.1270058751,130.027,0.2669355635
E,0.7300394539,0.4818671442,0.8548244526,0.8846311831,0.1686662171,0.0891660632,77.944,0.3283937959
E,0.5747387193,0.550610206,0.8119523242,0.8807613752,0.1201431418,0.0454498511,100.004,0.2078153937
E,0.5302810842,0.4944100958,0.7204323681,0.8550963905,0.153285881,0.0735523673,85.048,0.0393248916
E,0.9694846098,0.503267525,0.072259406,0.8571397552,0.1094857683,0.034675458,59.803,0.1156355269
E,0.9223472117,0.289289152,0.6279302257,0.914594649,0.2229466759,0.3095114818,199.99,0.0322967087
E,0.9040312908,0.3269467132,0.7310657676,0.948070947,0.1325962329,0.0994925188,94.34,0.0535869461
E,0.0487995344,0.4635470257,0.9208269619,0.809868304,0.0506722664,0.2796585206,101.54,0.5320482784
E,0.0456320622,0.3951106199,0.8321529566,0.8425658229,0.1105716287,0.0898771071,195.01,0.2305578713
E,0.0387067892,0.6108946936,0.9126105563,0.8578641327,0.1404811173,0.1162947884,99.951,0.183194045
E,0.0146801465,0.3579654396,0.7191817814,0.570389154,0.2840035705,0.1377787128,179.601,0.2146255354
E,0.1377652764,0.8547909094,0.748253961,0.8463743626,0.115238251,0.0836525266,120.01,0.9654528815
E,0.3982436613,0.9229729422,0.5167246507,0.8620360759,0.089148321,0.1425307763,121.975,0.7929418978
E,0.5731205038,0.8267878476,0.5661065265,0.9051193383,0.1080269188,0.1041746428,120.075,0.767975668
E,0.2779623818,0.7336004622,0.6407134745,0.9098650492,0.110816705,0.1260892537,171.984,0.4413701409
E,0.8838722376,0.7240983348,0.629559683,0.8540497474,0.1081883916,0.1045762509,118.995,0.284698279
E,0.0122834305,0.4750090208,0.7179811938,0.7656129549,0.1156109219,0.0831591879,240.384,0.8885685582
E,0.0585939252,0.7243217184,0.8120080149,0.6108823374,0.0637678046,0.1069319241,175.981,0.9391376851
E,0.0074275305,0.3005439453,0.9122831032,0.9225307223,0.0876209587,0.079000886,85.048,0.3927179314
E,0.9944042491,0.2649066017,0.0058137268,0.9369833691,0.1105752851,0.0368768374,39.289,0.273676187
E,0.7017287857,0.7721061659,0.757277518,0.0732759454,0.1484946324,0.1796587382,94.463,0.9575594206
E,0.7526022901,0.5901047721,0.5939493176,0.9177141793,0.1259428823,0.042953107,92.022,0.6203806774
E,0.1034957384,0.8238187234,0.5853991473,0.9023008692,0.0381619183,0.1866414723,139.979,0.5014383151
E,0.972569969,0.4943791782,0.6354118934,0.8337882433,0.121615708,0.3512283679,122.186,0.1173571095
E,0.0736661455,0.6656646717,0.5909179232,0.8413496072,0.115557791,0.0487493756,80.78,0.7154077632
E,0.0683040204,0.7823785672,0.4733187073,0.8055446917,0.1183372469,0.038374647,97.027,0.85107932
E,0.8714177478,0.6902326458,0.2312523922,0.9177395649,0.0952721146,0.033483744,168.046,0.2081582019
E,0.0220568487,0.6387018468,0.7582698578,0.4486643919,0.1571542282,0.0768057329,149.975,0.9519251356
E,0.1066355755,0.6984346855,0.33829198,0.7658120012,0.1307919862,0.0781930207,184.003,0.836074771
E,0.6771542899,0.796426987,0.4751098591,0.4953346852,0.1083740532,0.3509865627,89.307,0.7772243172
E,0.3458723184,0.7854057471,0.7435090375,0.8571565259,0.2834930594,0.1459976112,89.991,0.1670524944
E,0.5366126508,0.7460743892,0.6767608537,0.4616503431,0.1044543625,0.0508656918,200.005,0.5731567705
E,0.0720880403,0.8232583446,0.4036860685,0.8622825762,0.1339693095,0.100011478,87.935,0.8590176871
E,0.162236327,0.7401789057,0.5189006203,0.8760845798,0.1133665734,0.0710204245,92.236,0.8498025294
E,0.0905999498,0.9196139282,0.4444707595,0.9341602616,0.0873528279,0.1295806534,134.72,0.9819460418
E,0.2056698274,0.8303555537,0.4548736706,0.8575497372,0.0825913627,0.3274409698,179.813,0.7386009209
E,0.0584202814,0.7715415214,0.7166846189,0.7167991782,0.0794374692,0.120965976,134.798,0.965126963
E,0.2579765294,0.6137817859,0.9275910863,0.5977061148,0.2631680641,0.045765089,146.18,0.1471373707
E,0.2029261299,0.8527291782,0.8935996774,0.8749971143,0.0450374228,0.0765413646,138.352,0.9655808246
E,0.0040018368,0.3532722255,0.4016393467,0.7670484044,0.1368930715,0.0697250474,85.837,0.4597481944
E,0.001354523,0.6848759612,0.7074273029,0.6983161129,0.1321297797,0.0691003387,160.04,0.7157960538
E,0.0251809029,0.6408432434,0.5086427234,0.8364845731,0.0982472928,0.2273589815,92.406,0.6058341041
E,0.4605290404,0.826735773,0.9576715328,0.8035883896,0.3319318321,0.0683426012,125.287,0.9777424415
E,0.6613640714,0.7380162643,0.7981361056,0.9196492552,0.0938849378,0.1083681776,83.529,0.881882049
E,0.4397024333,0.7319050787,0.9664366618,0.9119572207,0.5451414961,0.0643184659,161.923,0.99999
E,0.2861736201,0.7250740586,0.847008805,0.8531003374,0.0754579033,0.0611702656,161.945,0.9894383176
E,0.069425717,0.5380675115,0.9212165489,0.9218302567,0.0830080991,0.1604360069,120.895,0.3159954989
E,0.0083774904,0.3301496733,0.9961523773,0.7327327876,0.0510170901,0.2126203276,66.692,0.511574324
E,0.1786229283,0.7057526833,0.8944886676,0.9261281973,0.0999825459,0.505157288,187.972,0.101735301
E,0.8634588621,0.6668042534,0.8245678337,0.8609910652,0.1102559627,0.0648296622,150.316,0.7236654897
E,0.6260141822,0.7543224442,0.9065267989,0.853019119,0.0983604824,0.0919498259,152.911,0.9815582048
E,0.9488624919,0.7973117686,0.8846038823,0.9722984541,0.084671074,0.0819821627,92.74,0.7475762968
E,2.35777e-05,0.6225457986,0.3402555515,0.9202851667,0.0877661717,0.1456658684,179.063,0.3444691653
E,0.7844189397,0.2437738272,0.1099299142,0.9376697086,0.1111649452,0.0450065378,149.983,0.2382441695
E,1.1568e-06,0.6876035624,0.8484598613,0.9403257066,0.0883725863,0.0591753649,94.726,0.4483651776
E,0.0020686686,0.3648362257,0.900124136,0.9317694182,0.1146183252,0.041165198,144.991,0.2016088749
E,0.9667735584,0.8103304939,0.541587066,0.91033802,0.0892511624,0.0831546946,102.632,0.5340620849
E,0.9708796673,0.8365663578,0.7392303181,0.954150862,0.1093963689,0.090651956,110.541,0.9031953969
E,0.7495969206,0.8673859338,0.3963365722,0.9346686562,0.0962742152,0.0822461292,100.876,0.5238195666
E,0.0035607057,0.3532805698,0.8285672406,0.8814677816,0.6625303371,0.0582148522,144.78,0.4958335407
E,0.0047912224,0.2699824334,0.6809868476,0.6979205391,0.8626675411,0.1587157927,147.034,0.0873116984
E,0.6558629345,0.3441061733,0.6382390161,0.9130792077,0.7072719319,0.0398631146,85.061,0.5485229404
E,0.6664952547,0.6733270289,0.9804572001,0.2721682812,0.5642669093,0.0403510798,95.001,0.2545933781
E,0.1973463265,0.6839014229,0.8609982837,0.8153696757,0.121571753,0.045242597,132.976,0.6709872989
E,0.1257971327,0.4712596472,0.9842213868,0.8189633569,0.3131578804,0.0579899684,198.798,0.4794737432
E,0.2774091499,0.7393691814,0.9530983365,0.9273775918,0.2680729793,0.0677247182,99.879,0.3592521022
E,0.4562225128,0.516158195,0.8414270119,0.931530858,0.8452418878,0.1712317394,131.615,0.1810834439
E,0.167324282,0.4897097903,0.9534768542,0.9106243702,0.7797148628,0.0438390589,149.973,0.1978270671
E,0.88706759,0.7320479518,0.4291016385,0.8851081147,0.0964987347,0.1389468591,84.088,0.3000567459
E,0.7891042891,0.7471233775,0.6360976841,0.3668099725,0.3975551248,0.0401707183,150.38,0.3606118935
E,0.3616839467,0.7253386555,0.398151429,0.854061768,0.0935222987,0.0349894031,87.908,0.2887876333
E,0.3194237498,0.7172390988,0.5628989333,0.7818236836,0.0708061992,0.0361744244,106.483,0.9440921095
E,0.0030819981,0.5055268866,0.4698086529,0.8777079499,0.1709222475,0.0377638934,85.538,0.1829034006
E,0.1970304795,0.6718879159,0.5576200528,0.4251518923,0.0815054073,0.060397592,157.622,0.5650844566
E,0.7369371273,0.6661790101,0.3188004158,0.6594142704,0.0909274463,0.0406476938,164.398,0.5571548489
E,0.8898607555,0.660866613,0.6928999953,0.8964141896,0.0801464581,0.0868755072,87.647,0.8947775051
E,0.4610961223,0.5481457407,0.6194865862,0.8278574849,0.2125251147,0.0411227288,165.956,0.7037011494
E,0.0214136467,0.6583045237,0.3871899442,0.7521041589,0.2518808123,0.0797964529,177.331,0.3025756675
E,0.936593204,0.745909098,0.6887558363,0.9262303349,0.0588112373,0.0467133281,120.049,0.510613863
E,0.2430357697,0.7309753977,0.2871270086,0.7439738092,0.0827017651,0.0825611241,169.496,0.4842193934
E,0.6141388752,0.5504822977,0.5468550063,0.8300858172,0.1093477995,0.0326874223,129.138,0.5210125677
E,0.8831910443,0.5512246609,0.3937001562,0.9277575017,0.1137935139,0.0308244921,93.567,0.2497355846
E,0.8294057711,0.4598461204,0.2392605217,0.9335028652,0.1105403069,0.0332534812,87.019,0.2971185044
E,0.4602960474,0.6895692195,0.2084845348,0.9093730173,0.0891007744,0.0400750474,120.049,0.3570291106
E,0.4967255382,0.6525367124,0.5613163402,0.9036425131,0.2187585214,0.038590671,164.057,0.770211516
E,0.7375936322,0.671537553,0.3317035033,0.0326964886,0.0994061609,0.2122990357,180.19,0.7042567814
E,0.8389585334,0.6924492281,0.1979741234,0.809739463,0.1117034352,0.1890864488,170.038,0.4662196292
E,0.0026520502,0.6982065747,0.2524664962,0.9007039493,0.089817408,0.0730499649,159.892,0.2745800482
E,0.4035312317,0.6198598819,0.4555906176,0.5441507724,0.1061374271,0.0488179597,122.355,0.3092821158
E,0.0022323481,0.734989417,0.1488849132,0.9332391005,0.1004897699,0.0767316342,88.028,0.8642974257
E,0.1847528537,0.7419766526,0.3614196753,0.9062999553,0.2308582687,0.1624832782,173.986,0.9136258655
E,0.8923795195,0.5557764234,0.4366441347,0.9602352605,0.1351659354,0.0371019022,85.197,0.4924348619
E,0.9922576872,0.3519209065,0.0456504822,0.9302862853,0.0981468915,0.0310353021,65.974,0.038436943
E,0.0749051048,0.7170836209,0.540411581,0.9340427142,0.0956460876,0.0466036567,122.099,0.0379234148
E,0.765307242,0.6340549355,0.4630574513,0.8759341061,0.1547873678,0.0247138958,139.953,0.5566037854
E,0.0071715511,0.5110396495,0.9902476908,0.8103476621,0.0510361318,0.0544635014,152.027,0.9073552883
E,0.5432924458,0.8086837991,0.7994319194,0.8602010425,0.0990924214,0.155230576,120.002,0.7970640808
E,0.3686652606,0.790174679,0.4592444533,0.9471493294,0.1100754534,0.0549743475,118.03,0.0485662386
E,0.0008110347,0.5840018724,0.8952811644,0.9348630957,0.2606636254,0.0618632542,140.258,0.9071564671
E,0.2911607319,0.7113631176,0.8482912253,0.91073808,0.094558418,0.3447065143,90.072,0.3174127003
E,0.188785044,0.6384951455,0.9774902416,0.9329814021,0.2285229999,0.0605103661,126.0,0.9143579204
E,0.0273304087,0.6136796622,0.7620053653,0.7096199071,0.1327137459,0.0423673256,85.333,0.9675874074
E,0.2993329104,0.5758082528,0.9258016347,0.3603235954,0.146658868,0.0292930378,110.004,0.8834317405
E,0.2317307803,0.6269147783,0.6543995727,0.7365074224,0.1573973066,0.0410904969,133.945,0.9245390241
E,0.3221817609,0.6089857444,0.9659155887,0.939683298,0.0898371173,0.2713275089,150.102,0.9315689091
E,0.6577331595,0.4649792727,0.9973706735,0.9147423887,0.0442363301,0.0434875309,200.006,0.9639253926
E,0.0171435611,0.5125325535,0.9622866266,0.5686375541,0.1254678239,0.0444267203,150.016,0.8152376243
E,0.0111179209,0.4932260089,0.965162067,0.6248342978,0.330762935,0.1338911841,86.014,0.3311739113
E,0.1046952363,0.6863683851,0.5590381236,0.2261080371,0.2467414276,0.0457642415,100.127,0.6329050506
E,0.1474496524,0.552567859,0.9721469502,0.440064814,0.091439746,0.0359710601,169.996,0.8556296884
E,0.0628079727,0.7311423683,0.7817410979,0.8577613364,0.1086422727,0.2932888563,130.002,0.874652564
E,0.0076770322,0.5003372765,0.9440244547,0.9444809694,0.1515069964,0.0335271155,130.065,0.8434902182
E,0.2356664875,0.6860535675,0.9752371473,0.925351655,0.2341085664,0.0574994884,107.925,0.79905283
E,0.0056160002,0.4744211526,0.9899715118,0.7582653553,0.1431978552,0.0591521354,180.028,0.8330307187
E,0.5620280458,0.8300004657,0.7400438181,0.5833490834,0.0586641949,0.2338231881,90.078,0.99999
E,0.6411925574,0.6697603375,0.8772239455,0.8994452195,0.0847896884,0.0440228318,93.776,0.6194793268
E,0.2424279416,0.5953545191,0.5457093287,0.9519283603,0.1157462304,0.0348541766,107.142,0.2657226752
E,0.0811782042,0.2492159661,0.5505763767,0.8001620585,0.1182014112,0.0326534534,82.211,0.3151926429
E,0.7019177604,0.7169528767,0.9613341281,0.987783932,0.0474726143,0.0602646549,127.632,0.9695024938
E,0.3066319435,0.6165366348,0.5771013244,0.8901907883,0.4892689986,0.1224395263,173.101,0.0496510474
E,0.6882762217,0.3277889145,0.2655128354,0.9019130649,0.335083071,0.0330753421,217.53,0.976777097
E,0.124695178,0.2122601419,0.8768126662,0.6969961839,0.332641738,0.0373651555,93.34,0.6496130679
E,0.9044995231,0.3807839913,0.567184582,0.959574703,0.1688785791,0.0330173157,93.748,0.2613058333
E,0.8404764243,0.6753545075,0.4617460918,0.8926095863,0.057061383,0.2097100172,85.101,0.895246981
E,0.6677234639,0.5112330603,0.46732599,0.8397844859,0.2717830836,0.037854071,93.751,0.0561639794
E,0.0414188709,0.7033111733,0.4787368222,0.93029997,0.2116643164,0.0515148124,126.012,0.8642135275
E,0.1375671723,0.5443769064,0.7077446231,0.7688595725,0.1081887684,0.0296280138,110.12,0.5937270672
E,0.5330962781,0.594348122,0.7480999663,0.886136546,0.6515378271,0.0488855067,120.016,0.0771483417
E,0.4938256535,0.1889595988,0.2762807851,0.9105025451,0.0790178188,0.0420547008,125.841,0.0381409673
E,0.6104226354,0.6432393356,0.7165460392,0.9117028154,0.1574197307,0.1084956709,124.864,0.9644899394
E,0.9946110001,0.4302718416,0.523966149,0.9488131726,0.1179080957,0.0379913222,120.026,0.0374142056
E,0.1025203366,0.7033086168,0.6217044643,0.837527751,0.1869953312,0.0444746781,90.002,0.036721334
E,0.8507913663,0.6957711363,0.5345249034,0.8688257775,0.3647840791,0.1076969974,91.559,0.7068638337
E,0.1740377896,0.5704955363,0.6215314169,0.9645519608,0.1032484135,0.0313332877,85.369,0.8368890851
E,0.423820736,0.6084044331,0.7251114752,0.9487439027,0.235090926,0.1351131727,136.229,0.6882811804
E,0.3020914079,0.6356076164,0.7136864136,0.8755793409,0.0433261515,0.0331443419,127.094,0.6648017939
E,0.7400559877,0.6232905133,0.6342906752,0.9603671761,0.1405260472,0.0326817351,125.02,0.4714244389
E,0.5762555084,0.6677612184,0.4079214509,0.9038886148,0.1187877973,0.2265202173,123.241,0.973052649
E,0.0060859031,0.391738156,0.8151865938,0.6703992404,0.2699249622,0.1613687896,153.329,0.7416572758
E,0.0165926312,0.8696461115,0.5359520397,0.828555134,0.0977634111,0.0710762409,125.027,0.6203158403
E,0.2044791624,0.6135558643,0.6168946422,0.8538910151,0.105981666,0.0338149179,117.04,0.3479921933
E,0.0014473228,0.7389266738,0.5643196907,0.9026167768,0.1074861483,0.0691351787,99.996,0.083730157
E,0.6810160395,0.7586326119,0.4686205748,0.9193595846,0.0969061516,0.0388670756,114.924,0.0360575306
E,0.0594512419,0.6211631501,0.7352713298,0.7984807277,0.0822558401,0.0850746116,122.96,0.6822377191
E,0.9625486397,0.4882222427,0.5608319188,0.785359199,0.1556716025,0.0485864696,79.654,0.3719628755
E,0.0369287377,0.5045174693,0.7245579713,0.8908163335,0.3525602826,0.3098298007,201.522,0.3848046676
E,0.0311056971,0.7938527417,0.321140078,0.885179619,0.1034745457,0.0758468261,131.997,0.1114367357
E,0.8456966134,0.0619156408,0.0157386353,0.930646693,0.1075746744,0.0408371074,191.853,0.0377506429
E,0.8045896409,0.1647993052,0.0137550358,0.9342383149,0.0974740505,0.0536412156,125.515,0.0351511187
E,0.9152798103,0.186919308,0.0001906889,0.9032949089,0.1115389958,0.082420401,131.667,0.5797786306
E,0.0210710335,0.1797478563,0.0029148295,0.3063803778,0.1080959242,0.0718525903,123.496,0.033105116
E,0.1466785299,0.2492799467,5.15045e-05,0.4751153233,0.1067997813,0.0981882464,158.305,0.9688119333
E,0.0045131059,0.0895269999,0.003499526,0.9374039456,0.1181589364,0.0367823991,162.6,0.0300372776
E,0.7487475608,0.133007453,0.039228442,0.8013387631,0.0876311622,0.1805689387,156.056,0.0306421036
E,0.9895426775,0.0760081573,2.03071e-05,0.910282805,0.2395844873,0.0912990076,84.756,0.9168920886
E,0.0003528734,0.5976500639,0.7957095997,0.9226951223,0.1454287616,0.1410817384,86.451,0.521914579
E,0.0805363813,0.1909246425,0.8147652146,0.9171280125,0.1083768366,0.0524023872,75.616,0.3167630559
E,0.0005986527,0.5714861972,0.6629939664,0.7145998019,0.1581381134,0.0851071544,140.128,0.7104077345
E,0.0013608044,0.7061794151,0.8024695466,0.8917154129,0.3534292172,0.0313915974,140.032,0.8190153533
E,0.0162067632,0.4613011026,0.691367176,0.8877139099,0.0803922474,0.3815676029,177.161,0.7545620459
E,0.0319024892,0.7176190297,0.5583350134,0.7276560966,0.0722574506,0.1238437641,219.935,0.6755038678
E,0.0033296159,0.6993903923,0.6130296565,0.7435921744,0.0803417682,0.1617557177,140.027,0.8218415124
E,0.240152303,0.8065034829,0.548302638,0.8734689323,0.0764625643,0.0767622006,110.005,0.837794491
E,0.0525514986,0.6491718156,0.5419380815,0.6418029549,0.1027917267,0.2931130818,140.229,0.6871003883
E,0.1474423984,0.729929678,0.8916648239,0.7890889423,0.0547879291,0.1414232189,139.839,0.8772115453
E,0.1118879125,0.8335829714,0.6009479352,0.9081604506,0.0923106191,0.1370937531,130.101,0.7634839842
E,0.1301327383,0.7218471393,0.660977252,0.7989113894,0.1248376839,0.2529594721,155.942,0.4093691121
E,0.0011767973,0.7031760724,0.4913170885,0.8825275608,0.0527786611,0.2524460744,200.024,0.6037305112
E,0.2111072295,0.644052892,0.7532885155,0.9047145127,0.1214399006,0.4213937588,180.046,0.8691615443
E,0.0182671621,0.7387900577,0.7937028766,0.8957951365,0.1343720592,0.0874363193,140.159,0.7808494796
E,0.134951956,0.7757833045,0.4053585115,0.7741921864,0.1007334551,0.0822713658,160.114,0.5250223445
E,0.2643582376,0.5367241542,0.8064213744,0.7483755274,0.1481158108,0.1984427141,138.452,0.5940944266
E,0.5222372844,0.8359774202,0.6650723961,0.8856272716,0.0830464148,0.2453636334,140.087,0.9318286912
E,0.2676271319,0.792724646,0.7455730859,0.8422063341,0.0627337709,0.1052993139,120.007,0.5984593829
E,0.3120096463,0.6755959358,0.841950801,0.9253931026,0.0932700961,0.2126398229,170.089,0.5121014196
E,0.1482626797,0.820031233,0.8808723456,0.8565216769,0.0911476442,0.1566630414,140.029,0.8917362511
E,0.5961718399,0.7456747587,0.6752518824,0.8014568075,0.1344950737,0.4632415081,68.038,0.6522211099
E,0.2807623624,0.7269606676,0.7840071723,0.8494830168,0.0832936129,0.2792399436,170.039,0.6333509317
E,0.1893032614,0.803264745,0.2692444911,0.8913084389,0.0774570164,0.0963410187,140.118,0.5514626765
E,0.4506325548,0.5563131162,0.2119231852,0.1208961154,0.096850035,0.3155250448,111.86,0.0387905165
E,0.0248048008,0.4914282443,0.3981277173,0.7623150268,0.1103728584,0.1225754115,152.39,0.4191836298
E,0.0151352744,0.3711058512,0.8307323552,0.2301040956,0.0989010303,0.2170928197,85.533,0.1031205843
E,0.2569661802,0.3115441685,0.7316947247,0.4231933729,0.069937108,0.0504517906,171.913,0.2720292429
E,0.0996802338,0.6410117523,0.8889272939,0.4429460151,0.4602394321,0.0889577374,169.535,0.7886237387
E,0.2720842254,0.6612399079,0.9848477503,0.9065189756,0.1278896369,0.0865192607,140.051,0.9203325193
E,0.6809604366,0.2597535651,0.7063764324,0.524539166,0.3309724209,0.2284999303,85.894,0.2949711706
E,0.853952252,0.8286757157,0.6955601499,0.6396935787,0.0494674482,0.3550152105,135.296,0.6517487746
E,0.0184377965,0.5236192846,0.9474543969,0.8550603254,0.1983441637,0.0884093378,150.446,0.6771442715
E,0.0557461976,0.2223105874,0.7261988255,0.4980561004,0.2205320509,0.5097906546,70.092,0.1557361614
E,0.0017670942,0.6902997275,0.5770830199,0.8806816226,0.2110081526,0.064903899,125.979,0.5972963058
E,0.0002206709,0.4514647914,0.7165255777,0.9201514676,0.0792267949,0.0799362211,140.099,0.2379946047
E,0.0094679815,0.5092537789,0.8591004173,0.9053860071,0.0469080476,0.1440510629,122.592,0.8352403305
E,0.846558351,0.5707176193,0.8675930557,0.0035198739,0.0662124869,0.3972003377,219.343,0.8470020395
E,0.8184667833,0.5455018285,0.6251024298,0.814519913,0.1119426774,0.0492876984,159.946,0.7150826738
E,0.938800252,0.7945861428,0.7817816935,0.9504732524,0.1097314135,0.0498231347,103.037,0.7631634271
E,0.9748379792,0.8383170947,0.8229480215,0.9597651051,0.1575257265,0.0798545432,124.098,0.9629444708
E,0.563119222,0.5502179986,0.7138322732,0.759101771,0.116565771,0.0342251512,145.058,0.7670501006
E,0.9605767399,0.8971666736,0.5179331589,0.9384260249,0.1230221928,0.3107467801,137.958,0.9758558303
E,0.3574265569,0.7258104118,0.9380114785,0.8497835918,0.0877946707,0.0715171535,133.076,0.8551110607
E,0.0899389523,0.5756162046,0.9224550086,0.6497129586,0.3530621422,0.0574711464,165.106,0.8980838895
E,0.0016152416,0.3390012676,0.9951665583,0.1907271437,0.1216246816,0.0800229497,108.461,0.8497984474
E,0.9110553562,0.6658102031,0.9691497686,0.9526963967,0.1130232046,0.1052103975,175.027,0.8470343274
E,0.9040767482,0.8363885201,0.598665815,0.9465949528,0.1224323086,0.0618303655,119.998,0.5725217609
E,0.9579374806,0.7943039509,0.6383197213,0.9400449468,0.0791523424,0.0754031185,130.013,0.9842915504
E,0.0092704459,0.7897838279,0.882787449,0.8379323722,0.2425627605,0.1299416367,154.031,0.7062725249
E,0.7840207305,0.2762955102,0.1826019943,0.7681189286,0.9418340801,0.030966431,113.976,0.0384635307
E,0.8966947183,0.4839649503,0.334071078,0.9715746598,0.1115680163,0.0301297727,142.196,0.2864379428
E,0.7889346682,0.5713640434,0.947557619,0.9468200192,0.132321508,0.4581081436,77.907,0.0338885233
E,0.9956831717,0.1711692169,0.0164471151,0.9713245712,0.0629765047,0.0498610679,137.23,0.019968971
E,0.416025267,0.661349788,0.7876336399,0.9428051501,0.116288801,0.0380383027,150.089,0.1638595971
E,0.2119345354,0.4960576712,0.9151315526,0.8947257476,0.0993756393,0.0610167242,143.134,0.2891963511
E,0.2174862723,0.6491595379,0.8549546579,0.7489398801,0.1630332942,0.053953448,122.981,0.4937040114
E,0.1221129645,0.8666766987,0.8778850385,0.8550619669,0.0341229989,0.069682927,129.976,0.5367291733
E,0.9222661557,0.7558449293,0.9706807094,0.9383701127,0.1841487783,0.2899076149,100.111,0.4246600839
E,0.0799262928,0.711984787,0.7077116265,0.9102936903,0.0787350075,0.0614933318,177.9,0.344728016
